gene,role,molregno,smiles,pchembl,max_sim_ref,max_sim_pool,predicted_pkd
GRIA1,active,3021633,CN(C)c1nccn2c(-c3ccc4c(c3)CC(=O)N4)c(C(=O)c3ccccc3)nc12,8.4,0.11,0.7761194029850746,6.190304756164551
GRIA1,active,3213038,CC(=O)N[C@@H]1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)C1,8.49,0.1098901098901098,0.7808219178082192,6.248711109161377
GRIA1,active,3078167,O=C1Cc2cc(-c3c(-c4ccccc4)nn4c(N5CCC(O)CC5)nccc34)ccc2N1,9.8,0.1097560975609756,0.8571428571428571,6.134339332580566
GRIA1,active,3046828,CC(C)(C)OC(=O)N1CCN(c2ncc(Br)n3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CC1,9.1,0.1397849462365591,0.8181818181818182,6.2329511642456055
GRIA1,active,2986948,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCCC(O)C5)nccn34)ccc2N1,9.49,0.1022727272727272,0.9090909090909092,6.113858699798584
GRIA1,active,3034014,CC(C)Oc1nccc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccccc3)nn12,7.5,0.1153846153846153,0.71875,6.2509589195251465
GRIA1,active,3066168,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)ncc(Cl)n34)ccc2N1,9.89,0.0941176470588235,0.84375,6.095509052276611
GRIA1,active,2984382,O=C1Cc2cc(-c3c(-c4ccccc4)nc4c(N5CCC(F)CC5)nccn34)ccc2N1,10.22,0.0963855421686747,0.8709677419354839,6.1363115310668945
GRIA1,active,3160949,O=C(NCc1ccccc1)c1nc2c(N3CCOCC3)nccn2c1-c1ccc2[nH]c(=O)[nH]c2c1,7.6,0.145631067961165,0.7887323943661971,6.155961990356445
GRIA1,active,3116267,CNc1nccn2c(-c3ccc4[nH]c(=O)[nH]c4c3)c(-c3ccc(F)cc3)nc12,8.2,0.1216216216216216,0.7241379310344828,6.152448654174805
GRIA1,active,3089400,O=S1(=O)Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)nccn34)ccc2N1,8.4,0.0843373493975903,0.7846153846153846,6.12117862701416
GRIA1,active,3119821,Fc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc3[nH]cc(F)c3c2)cc1,8.49,0.0864197530864197,0.7580645161290323,6.204450607299805
GRIA1,active,3160103,CC(=O)N1CCN(c2nccn3c(-c4ccc(O)cc4)c(-c4ccc(F)cc4)nc23)CC1,8.2,0.1555555555555555,0.8214285714285714,6.256302833557129
GRIA1,active,2964701,CC(C)(C)OC(=O)N1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CC1,9.49,0.1182795698924731,0.8133333333333334,6.214709758758545
GRIA1,active,3249565,O=C(Nc1ccccc1)c1nc2c(N3CCOCC3)nccn2c1-c1ccc2[nH]c(=O)[nH]c2c1,7.7,0.1309523809523809,0.8260869565217391,6.162652969360352
GRIA1,active,2394036,CC(=O)N1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)CC1,9.4,0.1176470588235294,0.8142857142857143,6.282835006713867
GRIA1,active,3257604,O=C(Nc1ccccc1)c1nc2c(N3CCOCC3)nccn2c1-c1ccc(O)cc1,7.7,0.1758241758241758,0.75,6.187672138214111
GRIA1,active,3171085,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCC5)nccn34)ccc2N1,8.8,0.1,0.9642857142857144,6.0748724937438965
GRIA1,active,3245459,O=C1Cc2cc(-c3c(C4CCCCC4)nc4c(N5CCOCC5)nccn34)ccc2N1,8.1,0.1,0.9833333333333332,6.0697245597839355
GRIA1,active,3178601,N#Cc1ccc(-c2nc3c(N4CCNC(=O)C4)nccn3c2-c2ccc3[nH]ncc3c2)cc1,8.7,0.0754716981132075,0.8181818181818182,6.150466442108154
GRIA1,active,3229037,Fc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc3[nH]ccc3c2)cc1,7.8,0.074074074074074,0.7619047619047619,6.201906204223633
GRIA1,active,3194524,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)nccn34)cc2o1,8.49,0.1097560975609756,0.765625,6.108670711517334
GRIA1,active,3053223,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nn4c(N5CCOCC5)nccc34)cc2o1,8.89,0.1111111111111111,0.6521739130434783,6.134160995483398
GRIA1,active,3082771,O=C1CN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(C(=O)Nc4ccccc4)nc23)CCN1,7.7,0.1121495327102803,0.7945205479452054,6.167056083679199
GRIA1,active,2989388,CC(C)c1nn2cnc(C(F)(F)F)cc2c1-c1ccc2[nH]c(=O)sc2c1,7.2,0.136986301369863,0.711864406779661,6.146348476409912
GRIA1,active,3104055,O=C1NCc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)nccn34)ccc2N1,7.0,0.0952380952380952,0.8,6.0922369956970215
GRIA1,active,3057695,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nn4c(N5CC(O)C5)nccc34)ccc2N1,8.2,0.1111111111111111,0.8412698412698413,6.098661422729492
GRIA1,active,256576,CCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCCCCCNCCCCCCN,8.48,0.9583333333333334,1.0,6.199652194976807
GRIA1,active,256075,CC(C)(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCCCCCCCCNCCCN,7.05,0.7222222222222222,0.75,6.192767143249512
GRIA1,active,3251217,CC(=O)N1CCN(c2nccn3c(-c4ccc5[nH]ncc5c4)c(-c4ccc(C#N)cc4)nc23)CC1,9.1,0.1047619047619047,0.8088235294117647,6.277816295623779
GRIA1,active,3144078,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCO[C@@H](C(F)(F)F)C5)nccn34)ccc2N1,7.89,0.0869565217391304,1.0,6.194174766540527
GRIA1,active,3138420,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CC6(COC6)C5)nccn34)cc2[nH]1,8.3,0.1111111111111111,0.7777777777777778,6.124454498291016
GRIA1,active,3015038,CC1C(=O)N(C)CCN1c1nccn2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nc12,8.8,0.1022727272727272,0.726027397260274,6.186729431152344
GRIA1,active,3016671,O=C1CN(c2nccn3c(-c4ccc5[nH]ncc5c4)c(-c4ccc(F)cc4)nc23)CCN1,9.7,0.0952380952380952,0.8181818181818182,6.168204307556152
GRIA1,active,2361266,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nn4c(N5CCOCC5)nccc34)ccc2N1,9.3,0.0975609756097561,0.8524590163934426,6.0942277908325195
GRIA1,active,3258260,O=C1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)CC1,10.22,0.1111111111111111,0.8666666666666667,6.212673664093018
GRIA1,active,3003220,O=c1[nH]c2ccc(-c3c(Cc4ccccc4)nc4c(N5CCOCC5)nccn34)cc2[nH]1,8.8,0.1234567901234567,0.7647058823529411,6.048856735229492
GRIA1,active,3063835,CO[C@@H]1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccccc4)nn23)C1,8.6,0.0909090909090909,1.0,6.216141700744629
GRIA1,active,3089583,CCN(CC)c1nccn2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nc12,8.4,0.1111111111111111,0.819672131147541,6.232026100158691
GRIA1,active,3073495,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CC(F)C5)nccn34)ccc2N1,9.3,0.0975609756097561,0.8688524590163934,6.139787673950195
GRIA1,active,255736,CCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCCCCCCCCNCCCN,7.17,0.8823529411764706,0.8823529411764706,6.20907735824585
GRIA1,active,3098589,O=C1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nn23)CC1,10.1,0.1125,0.8225806451612904,6.226694583892822
GRIA1,active,3081574,O=C(c1ccccc1)c1nc2c(N3CCOCC3)nccn2c1-c1ccc(O)cc1,7.89,0.1818181818181818,0.8245614035087719,6.200816631317139
GRIA1,active,3041496,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)nccn34)cc2s1,9.49,0.1097560975609756,0.765625,6.0961222648620605
GRIA1,active,2346886,Fc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc3[nH]ncc3c2)cc1,9.2,0.073170731707317,0.7936507936507936,6.2052178382873535
GRIA1,active,2976090,O=C1Cc2cc(-c3c(Cc4ccccc4)nc4c(N5CCOCC5)nccn34)ccc2N1,9.0,0.0961538461538461,0.782608695652174,6.059351444244385
GRIA1,active,3007215,CC(C)(C)c1nc2c(N3CCC(=O)CC3)nccn2c1-c1ccc2c(c1)CC(=O)N2,7.2,0.0853658536585365,0.7121212121212122,6.215656757354736
GRIA1,active,2452206,CC(=O)N1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nn23)CC1,9.8,0.119047619047619,0.7910447761194029,6.291374683380127
GRIA1,active,2092888,CN(c1ccc2[nH]c(=O)sc2c1)c1nc(-c2ccccn2)cs1,7.16,0.0958904109589041,0.6774193548387096,6.1060285568237305
GRIA1,active,3079660,O=C1Cc2cc(-c3c(-c4ccccc4)nc4c(N5CCC(CCF)CC5)nccn34)ccc2N1,9.4,0.1047619047619047,0.8939393939393939,6.205686569213867
GRIA1,active,3123770,O=c1ccc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)nccn34)ccc2[nH]1,7.4,0.1111111111111111,0.7777777777777778,6.06680965423584
GRIA1,active,3228440,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCC(O)C(F)(F)C5)nccn34)ccc2N1,9.6,0.1011235955056179,0.8115942028985508,6.149460792541504
GRIA1,active,2985643,CNc1nccc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn12,7.89,0.1038961038961039,0.75,6.211484909057617
GRIA1,active,2092893,C[C@@H](c1ccc2[nH]c(=O)sc2c1)c1ccn(-c2ccc(F)cn2)n1,7.27,0.1527777777777778,0.7333333333333333,6.140279293060303
GRIA1,active,3000428,O=C1Cc2cc(-c3c(-c4ccc(F)c(F)c4)nc4c(N5CCOCC5)nccn34)ccc2N1,9.3,0.1071428571428571,0.84375,6.078670024871826
GRIA1,active,2990335,O=S1(=O)Cc2cc(-c3c(-c4ccc(F)cc4)nn4c(N5CCOCC5)nccc34)ccc2N1,8.7,0.0853658536585365,0.7384615384615385,6.138551235198975
GRIA1,active,3203418,O=C1Cc2cc(-c3c(-c4ccccc4)nc4c(C5=CCOCC5)nccn34)ccc2N1,8.1,0.0813953488372093,0.6714285714285714,6.144073486328125
GRIA1,active,2957415,O=C1CN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CCN1,9.0,0.0952380952380952,0.782608695652174,6.1726250648498535
GRIA1,active,3185830,CN(C)c1nccc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn12,8.8,0.1025641025641025,0.75,6.219400405883789
GRIA1,active,3241025,CC(=O)N1CCN(c2ncc(Br)n3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CC1,9.49,0.1363636363636363,0.8472222222222222,6.271992206573486
GRIA1,active,3055357,CC(=O)N1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CC1,8.89,0.1313131313131313,0.8133333333333334,6.254820823669434
GRIA1,active,3185645,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCC6(CC5)OCCO6)nccn34)ccc2N1,9.7,0.0919540229885057,0.8181818181818182,6.153690814971924
GRIA1,active,3119894,O=C1Cc2cc(-c3c(-c4ccccc4)nn4c(N5CCC(F)CC5)nccc34)ccc2N1,9.3,0.0975609756097561,0.8688524590163934,6.143111705780029
GRIA1,active,2977322,CC1(O)CN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nn23)C1,8.49,0.1097560975609756,0.8571428571428571,6.241647720336914
GRIA1,active,3279044,Cc1cnc(N2CCOCC2)n2nc(C(C)C)c(-c3ccc4c(c3)CC(=O)N4)c12,7.1,0.0963855421686747,0.746268656716418,6.119124412536621
GRIA1,active,3156086,N#CC1CN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)C1,8.4,0.0930232558139534,0.8153846153846154,6.2144341468811035
GRIA1,active,3076132,CC(=O)N1CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(C#N)cc4)nc23)CC1,8.6,0.1089108910891089,0.8142857142857143,6.2852983474731445
GRIA1,active,2406057,O=C1CN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)CCN1,9.3,0.0952380952380952,0.8181818181818182,6.188978672027588
GRIA1,active,3257713,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CC[C@@H](O)[C@H](F)C5)nccn34)ccc2N1,9.8,0.1011235955056179,1.0,6.134840488433838
GRIA1,active,3213606,O=C(c1ccc(F)cc1)c1nc2c(N3CCOCC3)nccn2c1-c1ccc(O)cc1,8.4,0.1521739130434782,0.8245614035087719,6.167189121246338
GRIA1,active,3146476,O=c1[nH]c2ccc(-c3c(-c4ccccc4)nc4cnc(C(F)(F)F)cn34)cc2s1,7.89,0.1333333333333333,0.6153846153846154,6.122536659240723
GRIA1,active,3127352,O=C1Cc2cc(-c3c(-c4ccccc4)nc4cnc(C(F)(F)F)cn34)ccc2N1,7.0,0.1168831168831168,0.6153846153846154,6.1137542724609375
GRIA1,active,3212678,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)ncc(F)n34)cc2[nH]1,8.4,0.1139240506329113,0.8360655737704918,6.101615905761719
GRIA1,active,3081014,CC(C)(C)c1nn2c(N3CCOCC3)nccc2c1-c1ccc2c(c1)CC(=O)N2,7.2,0.0853658536585365,0.7741935483870968,6.209580421447754
GRIA1,active,3040975,CO[C@H]1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccccc4)nn23)C1,8.89,0.0909090909090909,1.0,6.220290660858154
GRIA1,active,3065547,O=C1Cc2cc(-c3c(-c4ccccc4)nc4c(N5CCC(CF)CC5)nccn34)ccc2N1,9.6,0.1046511627906976,0.8939393939393939,6.17218017578125
GRIA1,active,3037817,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)ncc(Cl)n34)cc2[nH]1,9.49,0.125,0.8360655737704918,6.093298435211182
GRIA1,active,2394219,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CCC(F)CC5)nccn34)ccc2N1,10.1,0.0963855421686747,0.873015873015873,6.141173362731934
GRIA1,active,3269352,O=C1Cc2cc(-c3c(-c4ccncc4)nc4c(N5CCC(O)CC5)nccn34)ccc2N1,7.4,0.1020408163265306,0.859375,6.120005130767822
GRIA1,active,14864,Cc1onc(O)c1C[C@H](N)C(=O)O,7.66,0.26,1.0,6.03413724899292
GRIA1,active,3097617,N#Cc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc3c(c2)CC(=O)N3)cc1,8.7,0.0693069306930693,0.8153846153846154,6.1397576332092285
GRIA1,active,3085408,O=C1CN(c2nccn3c(-c4ccc(O)cc4)c(-c4ccc(F)cc4)nc23)CCN1,8.49,0.1290322580645161,0.7301587301587301,6.163052558898926
GRIA1,active,3020873,O=C1Cc2cc(-c3c(C(=O)c4ccccc4)nc4c(N5CCC(O)CC5)nccn34)ccc2N1,8.8,0.1153846153846153,0.8115942028985508,6.125284194946289
GRIA1,active,3269720,O=C1Cc2cc(-c3c(C(=O)c4ccccc4)nc4c(N5CCS(=O)(=O)CC5)nccn34)ccc2N1,8.6,0.1153846153846153,0.8115942028985508,6.117652416229248
GRIA1,active,3253170,O=C1Cc2cc(-c3c(-c4ccccc4)nc4c(N5CC6CC(C5)O6)nccn34)ccc2N1,9.3,0.087378640776699,0.8125,6.110063076019287
GRIA1,active,3210778,CC(=O)N1CCN(c2nccn3c(-c4ccc5[nH]c(=O)[nH]c5c4)c(-c4ccc(C#N)cc4)nc23)CC1,8.3,0.1176470588235294,0.8059701492537313,6.281682014465332
GRIA1,active,2973363,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CC[C@@H](O)C5)nccn34)ccc2N1,8.8,0.1046511627906976,1.0,6.1371917724609375
GRIA1,active,3110568,COC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccccc4)nn23)CC1,9.8,0.0930232558139534,0.9076923076923076,6.25327205657959
GRIA1,active,2984783,N#Cc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc(O)cc2)cc1,7.5,0.1195652173913043,0.7636363636363637,6.128600597381592
GRIA1,active,2986277,CC1(O)CCN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)cc4)nc23)CC1,10.0,0.1071428571428571,0.859375,6.226668357849121
GRIA1,active,3097182,Oc1ccc(-c2c(-c3ccc(F)cc3)nc3c(N4CCCC(F)(F)C4)nccn23)cc1,7.5,0.1170212765957446,0.7777777777777778,6.193984508514404
GRIA1,active,2343037,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nn4c(N5CCC(O)CC5)nccc34)ccc2N1,9.7,0.108433734939759,0.8709677419354839,6.143590450286865
GRIA1,active,3089633,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CC(CO)C5)nccn34)ccc2N1,9.1,0.1204819277108433,0.828125,6.155447006225586
GRIA1,active,2986052,CN(C)c1nccn2c(-c3ccc4[nH]c(=O)[nH]c4c3)c(-c3ccc(F)cc3)nc12,9.3,0.1216216216216216,0.7241379310344828,6.158811569213867
GRIA1,active,3253579,N#Cc1ccc(-c2nc3c(N4CCOCC4)nccn3c2-c2ccc3[nH]c(=O)[nH]c3c2)cc1,8.89,0.0963855421686747,0.7936507936507936,6.125026226043701
GRIA1,active,2970603,O=C1Cc2cc(-c3c(-c4ccc(F)cc4)nc4c(N5CC(O)(C(F)(F)F)C5)nccn34)ccc2N1,9.0,0.1058823529411764,0.8181818181818182,6.175775051116943
GRIA1,active,2999054,O=C1CN(c2nccn3c(-c4ccc5c(c4)CC(=O)N5)c(C(=O)c4ccccc4)nc23)CCN1,7.5,0.1153846153846153,0.7916666666666666,6.171056747436523
GRIA1,active,2979624,CC1COCCN1c1nccc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn12,9.7,0.0898876404494382,0.7536231884057971,6.212488174438477
GRIA1,reference,198912,N[C@@H](Cn1cc(Cl)c(=O)[nH]c1=O)C(=O)O,7.19,1.0,0.6923076923076923,6.127889633178711
GRIA1,reference,198946,N[C@@H](Cn1cc(Br)c(=O)[nH]c1=O)C(=O)O,7.04,1.0,0.6923076923076923,6.089896202087402
GRIA1,reference,199443,N[C@@H](Cn1nc(Br)c(=O)[nH]c1=O)C(=O)O,7.54,1.0,0.6923076923076923,6.124435901641846
GRIA1,reference,199497,N[C@@H](Cn1cc(F)c(=O)[nH]c1=O)C(=O)O,7.83,1.0,0.6923076923076923,6.097931385040283
GRIA1,reference,199555,N[C@@H](Cn1nc(Cl)c(=O)[nH]c1=O)C(=O)O,8.15,1.0,0.6923076923076923,6.103751182556152
GRIA1,reference,199593,N[C@@H](Cn1nc(I)c(=O)[nH]c1=O)C(=O)O,7.13,1.0,0.6923076923076923,6.141599178314209
GRIA1,reference,248993,CCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCCCCCCCCNCCCN,7.19,1.0,0.9583333333333334,6.212886810302734
GRIA1,reference,255718,NCCCNCCCCCCCCNC(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCCCC1,7.11,1.0,0.6666666666666666,6.111373424530029
GRIA1,reference,255719,NCCCNCCCCCCCCNC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccncc1,7.19,1.0,0.7894736842105263,6.09630823135376
GRIA1,reference,255720,NCCCNCCCCCCCCNC(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccnc1,7.06,1.0,0.7894736842105263,6.110206604003906
GRIA1,negative,3229179,Cc1nc2ccc(S(F)(F)(F)(F)F)cc2c(=O)n1-c1ccc(OCCCN2CCC[C@H]2C)cc1,,0.1204819277108433,,6.245967388153076
GRIA1,negative,267141,CNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,,0.1785714285714285,,6.128847122192383
GRIA1,negative,2555881,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,,0.1566265060240964,,6.036313533782959
GRIA1,negative,3215814,CC(C)COc1ccc(CC(=O)N(Cc2ccc(F)cc2F)C2CCN(C)CC2)cc1,,0.1648351648351648,,6.261863708496094
GRIA1,negative,629184,O=C1CCc2ccc(CC3CC4CCC(C3)N4C[C@@H]3COc4c(ccc5c4CC(=O)N5)O3)cc2N1,,0.0980392156862745,,6.303747653961182
GRIA1,negative,547025,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,,0.1489361702127659,,6.187450408935547
GRIA1,negative,701223,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,,0.1226415094339622,,6.210024356842041
GRIA1,negative,2958176,c1ccc2cc(C3(C4CCCN4)CCCCC3)ccc2c1,,0.1038961038961039,,6.210649490356445
GRIA1,negative,346171,CC(C)NC(=O)N(Cc1cccc(-c2cc(C(C)(C)C#N)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,,0.1509433962264151,,6.300219535827637
GRIA1,negative,711013,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1.Cl,,0.1666666666666666,,6.1945648193359375
GRIA1,negative,2290961,Cn1c(=O)n(CCN2CCN(c3nc(C(F)(F)F)cs3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,,0.09009009009009,,6.2377495765686035
GRIA1,negative,202024,N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccccc1,,0.1011235955056179,,6.145125389099121
GRIA1,negative,20346,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,,0.1176470588235294,,6.166846752166748
GRIA1,negative,2494399,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,,0.1926605504587156,,6.304070949554443
GRIA1,negative,409593,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2O)nc1)c1ccccc1F,,0.1149425287356321,,6.379053115844727
GRIA1,negative,516860,CCN(CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCN(CC)Cc3ccccc3OC)C4=O)cc2C1=O)Cc1ccccc1OC,,0.1162790697674418,,6.286455154418945
GRIA1,negative,452157,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)c6ccc(C#N)cc6)CC[C@]5(C)[C@H]4CC[C@]23CN1C,,0.0588235294117647,,6.244487762451172
GRIA1,negative,1266630,Br.Clc1ccc(C/N=C(/NCc2ccccc2)SCCCc2c[nH]cn2)cc1Cl,,0.125,,6.261153697967529
GRIA1,negative,3068135,CCNC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,,0.1772151898734177,,6.089302062988281
GRIA1,negative,3003858,FC(F)(F)c1ccc(COc2ccc(Br)cc2OC2CCNCC2)o1,,0.0972222222222222,,6.215692520141602
GRIA1,negative,2970482,COc1cc(OCCCN2CCCC2)ccc1-n1c(C)nc2ccc(S(F)(F)(F)(F)F)cc2c1=O,,0.1204819277108433,,6.168671607971191
GRIA1,negative,427383,Nc1nc(-c2ccco2)c2cnn(Cc3ccco3)c2n1,,0.1058823529411764,,6.055438041687012
GRIA1,negative,521470,F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,,0.1558441558441558,,6.263730049133301
GRIA1,negative,1339496,Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,,0.1052631578947368,,6.15540885925293
GRIA1,negative,319022,CCOP(=O)(c1ccc(-c2ccccc2)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,,0.1511627906976744,,6.233668327331543
GRIA1,negative,245433,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)C1)c1ccc(F)cc1,,0.1304347826086956,,6.179355621337891
GRIA1,negative,2796373,CCCN(CCCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@@H]1CCc2c(O)cccc2C1,,0.1466666666666666,,6.225830554962158
GRIA1,negative,150076,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,,0.1081081081081081,,6.154316425323486
GRIA1,negative,558965,CSc1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,,0.1265822784810126,,6.169313907623291
GRIA1,negative,1174333,c1cc([C@H]2CC[C@@H](N3CCCC3)CC2)ccc1OCCCN1CCCCC1,,0.1282051282051282,,6.169389724731445
GRIA1,negative,3138125,CC(C)Oc1cccc(CNC(=O)c2nc(N)nc3c(F)cccc23)n1,,0.1685393258426966,,6.22219181060791
GRIA1,negative,1347408,CC1(C)C[C@@H](C(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)N(S(C)(=O)=O)C1,,0.108433734939759,,6.243611812591553
GRIA1,negative,310994,COC(=O)C1=C(c2ccc(I)cc2)CC2CCC1O2,,0.1282051282051282,,6.206609725952148
GRIA1,negative,3045217,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC5(O)CCC5)c4)C3)nc21,,0.1052631578947368,,6.256898880004883
GRIA1,negative,388386,O=C(OCCF)C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,,0.1264367816091954,,6.104475975036621
GRIA1,negative,18402,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,0.119047619047619,,6.20278263092041
GRIA1,negative,2299037,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)CCCO4)CC2)ccc1Br,,0.1122448979591836,,6.200923919677734
GRIA1,negative,2946771,COc1ccc(-c2ccncc2)c2cn(C3CC3)nc12,,0.1,,6.146372318267822
GRIA1,negative,361078,CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1,,0.09375,,6.084146976470947
GRIA1,negative,2752046,CCCCCc1nc(C2CCN(CCCCc3cn(C)c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,,0.1111111111111111,,6.255410671234131
GRIA1,negative,200538,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)C(O)C(O)C(=O)O,,0.1325301204819277,,6.25079345703125
GRIA1,negative,24971,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,0.1451612903225806,,6.317293167114258
